alcaldia,title,price,location,description,bedrooms,bathrooms,area
Azcapotzalco,Departamento en Venta en Santo Tomas,3090000.0,"Santo Tomas, Azcapotzalco, Ciudad de México","Complejo habitacional con amenidades para toda la familia, que cuenta con departamentos de entre 65 y 93 m2 con 2 ó 3 habitaciones, cocina equipada, área de lavado y un cajón de estacionamiento. 

A 5 minutos de la Glorieta de Camarones y la Arena CDMX, la mejor como la cerca de Polanco. 

La primera de las 6 torres, será entregada en Marzo del 2024

Amenidades 
Pista de Jogging 
Áreas verdes 
Asadores 
Área infantil 
Alberca con 3 carriles de nado y chapoteadero 
Jacuzzi 
Gym 
Salon para deportes 
Cine 
Estacionamiento para bicis 
Pozo profundo para el suministro de agua , además de una cisterna por torre 
Vigilancia 24hrs 
Elevador

Para agendar una cita comunícate con nosotros 

*Precio del anuncio del departamento 1206 que venta con 67 m2 distribuidos en 2 habitaciones, 1 alcoba, 2 baños, cocina equipada, cuarto de lavado y estancia y un cajón de estacionamiento. 

**Precio y disponibilidad sujetos a cambio sin previo aviso**

***Cajones y bodegas adicionales a la venta**",2.0,2.0,67.0
Azcapotzalco,Departamento en Venta en Coltongo,2694901.0,"Coltongo, Azcapotzalco, Ciudad de México","FM  24 - 4692
Estancia con balcón, comedor, cocina integral con cubierta de granito y barra desayunadora, 1 recámara principal con closet, balcón y baño completo, 1 recámara secundaria con closet, 1 baño completo que sirve a la recámara secundaria y área social, 1 cuarto de lavado. Estacionamiento para 1 vehículo, Acceso vehicular con puertas automáticas.  Cinco,cinco,seis,uno,seis,cero,cero,tres,uno,tres.",2.0,2.0,58.0
Azcapotzalco,Departamento en Venta en Industrial San Antonio,3059181.0,"Industrial San Antonio, Azcapotzalco, Ciudad de México","¡¡¡HERMOSO DEPARTAMENTO ENTREGA INMEDIATA!!!

PRECIOS DESDE: 
$3,059,181.15 de 73.17 m2 (1.68 m2 balcón) 


Características: 
-2 Recámaras
-2 Baños
-Sala- comedor
-Cocina equipada  
-Área de lavado 
-1 Estacionamiento
-Plus: Lobby/Elevador/Vigilancia/Roof Garden común/Asadores/Área de Juegos/Gimnasio



**CONTAMOS CON UN EQUIPO DE PROFESIONALES QUE TE ACOMPAÑARÁN EN TODO EL PROCESO Y HASTA LA FIRMA DE TUS ESCRITURAS**

Referencias: Cerca a Av. Aquiles Serdán, a 2 min de metro Camarones. EasyBroker ID: EB-QS9479",2.0,2.0,73.0
Azcapotzalco,Departamento en Venta en Petrolera,3122387.0,"Petrolera, Azcapotzalco, Ciudad de México","En Venta  en una de las mejores Zonas de México

Exclusivo Desarrollo ubicado en Azcapotzalco, zona de gran plusvalía, muy cerca de la Av. Tezozomoc y Aquiles Serdán. Muy cerca del metro Camarones y Parque Bicentenario, Hospital de Pemex Azcapotzalco, Centros Comerciales, entre otros.
113 Departamentos  PB mas 10 Niveles

Un gran desarrollo con excelentes precios y con un ambiente totalmente familiar te está esperando.
Estrena Departamento  invierte en ti  y en tu futuro. 
Tenemos el departamento que mejor se adapta a tus necesidades. 

Amenidades como 
Lobby, 
Elevador,,
Asadores, 
Ludoteca 
Roof Garden común
Vigilancia 24/7

Superficie Habitable        76.92  m2
Superficie de Balcón           1.68  m2
Superficie Total                  78.60  m2

2 Recámaras Con Closet 
2 Baños completos  
Cocina Integral 
Estancia 
Comedor 
Área de Lavado
1 Cajón de Estacionamiento

áreas Comunes de Lujo y muy completas   **Precios Sujetos a Cambios Sin Previo Aviso**. EasyBroker ID: EB-HO3050",2.0,2.0,78.0
Azcapotzalco,Departamento en Venta en Petrolera,3945566.0,"Petrolera, Azcapotzalco, Ciudad de México","En Venta  en una de las mejores Zonas de México

Exclusivo Desarrollo ubicado en Azcapotzalco, zona de gran plusvalía, muy cerca de la Av. Tezozomoc y Aquiles Serdán. Muy cerca del metro Camarones y Parque Bicentenario, Hospital de Pemex Azcapotzalco, Centros Comerciales, entre otros.
113 Departamentos  PB mas 10 Niveles

Un gran desarrollo con excelentes precios y con un ambiente totalmente familiar te está esperando.
Estrena Departamento  invierte en ti  y en tu futuro. 
Tenemos el departamento que mejor se adapta a tus necesidades. 

Amenidades como 
Lobby, 
Elevador,,
Asadores, 
Ludoteca 
Roof Garden común
Vigilancia 24/7

Superficie Habitable    70.95 m2
Superficie de Terraza    36.07 m2
Superficie Total              107.02 m2

2 Recámaras Con Closet 
2 Baños completos  
Cocina Integral 
Estancia 
Comedor 
Área de Lavado
1 Cajón de Estacionamiento

áreas Comunes de Lujo y muy completas   **Precios Sujetos a Cambios Sin Previo Aviso**. EasyBroker ID: EB-HO4550",2.0,2.0,107.0
Azcapotzalco,Departamento en Venta en Del Gas,2300000.0,"Del Gas, Azcapotzalco, Ciudad de México","Este departamento en venta es perfecto para aquellos que buscan comodidad y bienestar. Se encuentra en piso 17, Con 2 recámaras, es ideal para una familia pequeña o para solteros que desean tener un espacio extra, con 1 estacionamiento techado, cuenta con seguridad las 24 horas para tu tranquilidad. 
También dispone de elevador, gimnasio, alberca y roof garden, salón de usos múltiples, áreas verdes, ideales para aquellos que buscan llevar un estilo de vida activo y social. Si eres una persona con discapacidad o adulto mayor, el departamento cuenta con facilidades para hacer tu vida mucho más sencilla. Estancia con vista panorámica, cocina integral. 

Finalmente, si eres una persona que disfruta de pasar tiempo con amigos y familia, no podrás dejar pasar la oportunidad de tener a tu disposición su salón de usos múltiples y su salón de fiestas. ¿Qué más se puede pedir? ¡Este departamento tiene todo lo que necesitas para vivir una vida cómoda y feliz!  Informes y citas al 555320 ---- -   https://wa.link/2a----",2.0,1.0,60.0
Azcapotzalco,Departamento en Venta en Industrial Vallejo,2300000.0,"Industrial Vallejo, Azcapotzalco, Ciudad de México","KM  23-4547
Departamento con Roof Garden privado y bodega. Ubicado cerca de vias principales. Cerca La Arena Mexico. Consta de 2 recamaras, 1 bano completo, estancia sala comedor, cocina integral tipo americana con barra desayunadora, area de lavado, 1 lugar de estacionamiento independiente.
Amenidades del residencial; Roof Garden, Salon de usos multiples, gym, area infantil.  Precio sujeto a Cambio sin Previo Aviso y de acuerdo a Disponibilidad.",2.0,1.0,64.0
Azcapotzalco,Departamento en Venta en Providencia,5699664.0,"Providencia, Azcapotzalco, Ciudad de México","Planta Baja: Estancia con balcon, comedor, cocina integral con cubierta de granito y barra desayunadora, 1 área de despensa, 1 area de servicio con lavadero y calentador automático, 2 dormitorios secundarios con balcón, closet y comparten 1 baño completo con área social, Planta Alta: 1 dormitorio principal con vestidor y 1 baño completo con salida a terraza con parrillero, 1 Sala de TV.

Estacionamiento independiente para 2 vehículos.

Ubicado dentro de una torre de 12 pisos con 43 departamentos en total, hay 3 departamentos en el mismo piso, se encuentra dentro de un condominio de 3 torres para un total de 165 departamentos, cada torre cuenta con dos elevadores y el condominio con caseta de vigilancia 24/7.

Lobby, Plaza verde, Gimnasio, Co-Working, Ludoteca, Salón de usos múltiples, juegos infantiles, salón de jóvenes, Asadores y zona WiFi, Pet Zone, Cancha deportiva.

Sistemas inteligentes: Sensores de luminosos, dispositivos ahorradores de agua y luz, zona wifi.

Sitios de interés cercanos: Escuelas, bancos, parques, mercados, deportivos, restaurantes, supermercados, transporte público, parques.

Entrega inmediata. Agenda tu cita y ven a conocerlo pronto, citas con 24 horas de anticipación.

***DATOS ADICIONALES***
- Precio y disponibilidad sujeto a cambios sin previo aviso. No se incluyen gastos de escrituración.
- Las fotos e ilustraciones mostradas son reales.
Planta Baja: Estancia con balcon, comedor, cocina integral con cubierta de granito y barra desayunadora, 1 área de despensa, 1 area de servicio con lavadero y calentador automático, 2 dormitorios secundarios con balcón, closet y comparten 1 baño completo con área social, Planta Alta: 1 dormitorio principal con vestidor y 1 baño completo con salida a terraza con parrillero, 1 Sala de TV.


Estacionamiento independiente para 2 vehículos.

Ubicado dentro de una torre de 12 pisos con 43 departamentos en total, hay 3 departamentos en el mismo piso, se encuentra dentro de un condominio de 3 torres para un total de 165 departamentos, cada torre cuenta con dos elevadores y el condominio con caseta de vigilancia 24/7.

Lobby, Plaza verde, Gimnasio, Co-Working, Ludoteca, Salón de usos múltiples, juegos infantiles, salón de jóvenes, Asadores y zona WiFi, Pet Zone, Cancha deportiva.

Sistemas inteligentes: Sensores de luminosos, dispositivos ahorradores de agua y luz, zona wifi.

Sitios de interés cercanos: Escuelas, bancos, parques, mercados, deportivos, restaurantes, supermercados, transporte público, parques.

Entrega inmediata. Agenda tu cita y ven a conocerlo pronto, citas con 24 horas de anticipación.

***DATOS ADICIONALES***
- Precio y disponibilidad sujeto a cambios sin previo aviso. No se incluyen gastos de escrituración.
- Las fotos e ilustraciones mostradas son reales.
RU 25-33",3.0,2.0,138.0
Azcapotzalco,Casa en Venta en Clavería,6500000.0,"Clavería, Azcapotzalco, Ciudad de México","VENDO CASA PARA   ADAPTAR A TUS NECESIDADES, CON 176 METROS DE TERRENO, 288 METROS DE CONSTRUCCION,  P.B.  1 ESTACIONAMIENTO Y LISTO PARA AMPLIAR UN SEGUNDO, COCINA, DESYUNADOR, BAÑO, SALA, ESTANCIA, COMEDOR, AREA DE CANTINA, JARDIN, CUARTO DE SERVICIO CON BAÑO COMPLETO.          P.A.  3 RECAMARAS, UN BAÑO, ESTUDIO, SALA DE T.V. , CUARTO DE SERVICIO CON BAÑO COMPLETO.    SEGUNDO NIVEL.  CUARTO DE LAVADO, HAY CISTERNA
DE CONTADO.",3.0,4.0,288.0
Azcapotzalco,Departamento en Venta en San Pedro Xalpa,2200000.0,"San Pedro Xalpa, Azcapotzalco, Ciudad de México","Este tranquilo, seguro y bonito departamento es la oportunidad que estabas esperando.  Consta de luminosa estancia con sala/comedor y práctica cocina integral con barra y despensa de muy buen tamaño.  Tiene 2 cómodas recámaras con clóset y 1 baño completo con ventilación natural.  Cuenta con clóset de blancos y área para lavado.   Armonioso conjunto residencial con áreas comunes muy bien mantenidas.  Disfruta de reuniones familiares y de amigos en su agradable terraza de uso común, amplio gimnasio o área de juegos infantiles.  Vigilancia 24/7 y cctv.  Primer piso sin elevador.  Haz tu cita hoy mismo don Daniela Mateos antes de que te lo ganen.
EXPERT ESTATE. EasyBroker ID: EB-PP2240",2.0,1.0,58.0
Azcapotzalco,Departamento en Venta en Industrial Vallejo,2300010.0,"Industrial Vallejo, Azcapotzalco, Ciudad de México","Departamento con Roof Garden privado y bodega. Ubicado cerca de vias principales. Cerca La Arena Mexico. Consta de 2 recamaras, 1 bano completo, estancia sala comedor, cocina integral tipo americana con barra desayunadora, area de lavado, 1 lugar de estacionamiento independiente. Amenidades del residencial; Roof Garden, Salon de usos multiples, gym, area infantil,",2.0,1.0,64.0
Azcapotzalco,Departamento en Venta en El Jagüey,3950004.0,"El Jagüey, Azcapotzalco, Ciudad de México","Garden Azcapotzalco es un conjunto de departamentos ENTREGA INMEDIATA, este departamento es de 79.06 mt2, de los cuales son habitables, distribuidos de la siguiente manera 2.5 habitaciones, 2 baños completos y 1 puesto de estacionamiento. Es un conjunto integral, conformado por 6 torresGarden Azcapotzalco es un conjunto de departamentos ENTREGA INMEDIATA, este departamento es de 79.06 mt2, de los cuales son habitables, distribuidos de la siguiente manera 2.5 habitaciones, 2 baños completos y 1 puesto de estacionamiento. Es un conjunto integral, conformado por 6 torres increíbles amenidades para toda la familia, además de contar con vigilancia las 24 hr


Con construcción de un pozo profundo para el suministro de agua potable al desarrollo y a la colonia. Locales comerciales hacia banqueta Av. de las Granjas, amplia cisterna de agua potable por torre y tinacos en la azotea. Amenidades de lujo, cine, sala de juegos, alberca, ludoteca infantil, entre otros, con una ubicación privilegiada dentro de la CDMX, ubicado sobre Av. De las Granjas, a solo 5 minutos de la glorieta de Camarones y de la Arena Ciudad de México. especificaciones de construccion y acabados de la unidad privativa (departamentos) acabados en pisos

"" Sala, Comedor: Porcelanato de 60 x 60 cms asentada con pegaporcelanato o en su caso Piso tipo Gres 60 x 60 asentado con pegazulejo. Recámaras: Porcelanato de 60 x 60 cms asentada con pegaporcelanato o en su caso Piso tipo Gres 60 x 60 asentado con pegazulejo. Cocina: Porcelanato de 60 x 60 cms asentada con pegaporcelanato o en su caso Piso tipo Gres 60 x 60 asentado con pegazulejo. Baño: Porcelanato de 60 x 60 cms asentada con pegaporcelanato o en su caso Piso tipo Gres 60 x 60 asentado con pegazulejo. Regadera: Cerámica de 20 x 20 cm. con dibujo antiderrapante, asentado con Pegazulejo Cuarto de Lavado: Porcelanato de 60 x 60 cms asentada con pegaporcelanato o en su caso Piso tipo Gres 60 x 60 asentado con pegazulejo.

Acabados Muros interiores Aplanado de yeso, con pasta texturizada integral y pintura vinílica.

Muros Húmedos Regadera: Cerámica de 20 x 20 cm. con dibujo antiderrapante, asentado con Pegazulejo

"" Cocina: Azulejo de 20 x 30 cm. en el espacio entre cubierta de cocina y gabinete superior.

Acabados en Plafones Sala, Comedor y Recamaras: Aplanado de yeso, con pasta texturizada integral y pintura vinílica.

"" Cocina y Baño: Plafón de panel de yeso con pasta texturizada y pintura vinílica.

Aluminio y Vidrio Ventanas: Perfiles extruidos de aluminio acabado anodizado natural mate o de color negro mate.

"" Vidrios: Cristal claro de 3,4 y 6 mm dependiendo el tamaño y ubicación del cancel.

Puertas Recamaras, baños y de acceso: Con tambor de MDF, Marco y Tope en MDF.

"" Cerrajería: Cerradura metálica en puerta de acceso al departamento y cerradura de manija en puertas interiores.

Muebles, equipos y accesorios. Baño: Inodoro: Tanque y Taza color Blanco. Lavabo: Lavabo color Blanco. Llaves: Monomando para Lavabo cromado. Accesorios (portarrollo, gancho, jabonera, toallero): Cromados. Regadera: Regadera con brazo y chapetón cromado. Cocina Integral:

Estructura de aglomerado con acabado en melanina color blanco. Puertas de aglomerado con acabado en melanina

"" Jaladeras de aluminio. Cajón con laterales metálicos y Correderas de Extensión Total de cierre lento. Cubierta de granito grissal pulido con bastidor de MDF, Nariz y Zoclo. Donde aplique: barra de cocina con cubierta de granito grissal pulido con bastidor de MDF. Estufa con campana, Monomando, Fregadero y Contra canasta.

Lavadero: De cemento. Calentador: Calentador de paso para gas natural o gas L.P. según sea el caso, o Calentador Híbrido para gas natural o gas L.P. según sea el caso. Instalación Hidráulica: Ramales de alimentación de agua fría y caliente en los departamentos con tubería de CPVC y PVC hidráulicos en diámetros de 25, 19 y 13 mm. Instalación Sanitaria: Desagües de muebles con PVC sanitario de 50 y 100 mm. Ramaleos suspendidos en losas de entrepiso.

Instalación Eléctrica: Instalación oculta con tuberia conduit de PVC servicio ligero de 3/4"" y 1/2"" y/o tubería Poliflex naranja diferentes diámetros.

Instalación de Gas (conexiones a muebles):

Rizo de tubo flexible de cobre tipo ""L"" o tubería tipo Coflex para gas en calentador y estufa. Todos los costos de instalación e infraestructura a la hora de contratar con la compañía de gas natural serán absorbidos por el Comprador, si así fuere el caso.

Instalación Teléfono y Televisión

Para ambas instalaciones: preparación de ductos y salidas sin cablear con tuberia Poliflex naranja en diametros de 3/4"", 1/2"" y 1"".

Instalación de Interfon, preparación de ductos y salidas con tuberia Poliflex naranja en diametros de 3/4"", 1/2"" y 1"". Un equipo de interfón por departamento comunicado con caseta de vigilancia.

Se aparta con 50,000, firma de contrato a los 15 días posterior al apartado con un 10% del valor del inmueble y el resto a la firma de las escrituras. Precios sujetos a cambio sin previo aviso y de acuerdo a la disponibilidad. Fotos referenciales
RT 25-126",2.0,2.0,79.0
Azcapotzalco,Departamento en Venta en Industrial San Antonio,3626234.0,"Industrial San Antonio, Azcapotzalco, Ciudad de México","Estancia con balcón, comedor, cocina integral con cubierta de granito y barra desayunadora, 1 área de servicio con lavadero, 1 recámara principal con closet y bano completo con balcón, 1 recámara secundaria con closet y balcón, 1 baño completo que sirve a la recámara secundaria y al área social. Estacionamiento para 1 vehículo en batería de 2, 1 bodega.
            
        

Ubicado dentro de una torre de 11 pisos con 55 departamentos en total, hay 5 departamentos en el mismo piso, en un condominio de 3 torres para un total de 169 departamentos, cuenta con dos elevadores y caseta con vigilancia 24/7.

Lobby, Plaza verde, Gimnasio, Co-Working, Ludoteca, Salón de usos múltiples, Juegos infantiles, Salón de jóvenes, Asadores, CCTV y zonas WiFi, Elevador

Sistemas inteligentes: Sensores de luminosos, dispositivos ahorradores de agua y luz, zona wifi.

Sitios de interés cercanos: Escuelas, bancos, parques, mercados, restaurantes, supermercados, transporte público.

Entrega inmediata. Agenda tu cita y ven a conocerlo pronto, citas con 24 horas de anticipación.

***DATOS ADICIONALES***

- Precio y disponibilidad sujeto a cambios sin previo aviso. No se incluyen gastos de escritura.

- Las fotos e ilustraciones mostradas son de referencia, corresponden al render o inmueble muestra y brindan una vista previa de lo que puedes esperar en los acabados, las dimensiones también pueden ser aproximadas.


RU 24-4258",2.0,2.0,84.0
